id,company,developer,game,porting,publisher,supporting
350432,53431,False,359871,False,True,False
351096,69805,True,370919,False,True,False
351242,69831,True,371008,False,False,False
351243,41753,False,371008,False,True,False
351991,69985,True,371458,False,True,False
352032,69993,True,372044,False,True,False
352065,52881,True,372081,False,True,False
352122,28290,False,372112,False,True,False
352123,10359,True,372112,False,False,False
352319,35155,False,372282,False,True,False
352320,70077,True,372282,False,False,False
352387,69471,False,360435,False,True,False
352388,69471,True,360435,False,False,False
352564,70134,True,371467,False,True,False
350852,69759,True,371210,False,True,False
350407,18532,False,370951,False,True,False
350408,852,True,370951,False,False,False
352654,70172,True,372541,False,True,False
352664,70176,True,372535,False,True,False
352622,70157,True,353859,False,True,False
352926,70087,True,352309,False,True,False
335639,2688,True,347659,False,True,False
353357,7701,True,373617,False,True,False
353469,46393,False,373832,False,True,False
353470,70382,True,373820,False,True,False
353471,46393,True,373833,False,True,False
353517,70406,True,373878,False,True,True
353746,70463,True,373692,False,True,False
354383,489,False,318175,False,True,False
351286,50729,False,371201,False,True,False
351287,50727,True,371201,False,False,False
354452,70604,True,371201,False,False,False
354163,70557,True,374541,False,True,False
354688,58890,True,375006,False,False,False
354689,45112,False,375006,False,True,False
354720,70648,True,375008,False,True,False
354713,70645,True,375004,False,False,False
348436,25774,True,369703,False,True,False
345570,25014,True,366712,True,True,False
346920,29262,True,368188,False,True,False
354829,70694,True,375071,False,True,False
354851,38177,True,375096,False,True,False
354907,70711,True,375108,False,True,False
354927,57819,True,373273,False,True,False
355011,7482,True,372335,False,True,False
354983,70732,True,375216,False,True,False
354987,22198,False,375218,False,True,False
354988,70734,True,375218,False,False,False
354944,70722,True,364175,False,False,False
354955,53512,True,375111,False,False,False
354956,55208,False,375111,False,True,False
355063,70744,True,375241,False,True,False
355032,58892,True,375232,False,False,False
355033,17966,False,375232,False,True,False
355012,16437,False,375091,False,True,False
355013,70705,True,375091,False,False,False
355565,70828,True,375453,False,True,False
355876,15377,True,375599,False,False,False
355877,31592,False,375599,False,True,False
355882,28729,True,375606,False,True,False
355887,31592,False,375604,True,True,False
355721,70802,True,375366,False,True,False
355889,59367,True,375601,True,False,False
