id,artworks,cover,created_at,external_games,first_release_date,game_modes,genres,name,platforms,player_perspectives,release_dates,screenshots,similar_games,slug,summary,tags,updated_at,url,websites,checksum,language_supports,game_type,age_ratings,involved_companies,keywords,themes,version_parent,version_title,parent_game,alternative_names,game_engines,storyline,videos,game_localizations,collections,hypes,multiplayer_modes,status,game_status,bundles,franchises,rating,rating_count,total_rating,total_rating_count,dlcs
264775,[116706],327954.0,1693828712,"[2738949, 2738220]",1694736000,[1],[32],Mow VR: Challenge Your Limits,[163],,[704913],"[1134399, 1134400, 1134401, 1134402, 1134403, 1134404]","[113895, 105233, 111130, 32902, 119121, 40524, 96217, 106987, 37419, 28309]",mow-vr-challenge-your-limits,"Mow VR is a wave-based simple shooting game. This is designed to be easily enjoyed by new VR users and light gamers. No need to reload, just keep on defeating the oncoming enemies. It's so exhilarating. Defeat the enemies, earn stars, unlock weapons, and challenge your limits!","[1, 268435488]",1760786736,https://www.igdb.com/games/mow-vr-challenge-your-limits,[578958],81239058-68c6-c61e-5c6f-dcf67a29bcaa,"[788942, 788943, 788944, 788945, 788947, 788948, 788949, 788950, 788951, 788952, 788953, 788954, 788955, 788956, 788957, 788946]",0,,,,[1],,,,,,,,,,,,,,,,,,,,
295709,[134406],,1712274860,,1694736000,,,For a Vast Future: Colour Palette 2,[130],,[581001],,,for-a-vast-future-colour-palette-2,,,1747160042,https://www.igdb.com/games/for-a-vast-future-colour-palette-2,[764620],13879dce-72ba-6d41-7adc-a7a4a83ea25c,,13,[172060],,,,,,144170.0,,,,,,,,,,,,,,,,,
267599,,341018.0,1695302113,"[2747821, 2747857, 2748057, 2754249, 2754138, 2751776, 2748641, 2748801, 2748610, 2855489, 2748618]",1694736000,"[1, 2, 3]","[25, 32, 33]",Teenage Mutant Ninja Turtles: Shredder's Revenge - Anniversary Edition,"[48, 167, 49, 130]",[4],"[685162, 685163, 685164, 685165]","[1444312, 1444310, 1444311]","[113895, 43367, 105269, 25311, 107318, 115283, 111130, 28070, 56033, 96217]",teenage-mutant-ninja-turtles-shredders-revenge-anniversary-edition,"This edition includes:
- Sprite Sticker Sheet
- Art Booklet
- Pizza Hut Personal Pan Pizza Coupon
- Dimension Shellshock DLC","[1, 18, 268435481, 268435488, 268435489]",1759829162,https://www.igdb.com/games/teenage-mutant-ninja-turtles-shredders-revenge-anniversary-edition,,f09349ba-08d0-3009-a300-56fb7713c841,,3,,"[301233, 301234]",,"[1, 18]",144465.0,Anniversary Edition,,,,"With Bebop and Rocksteady amassing gizmos to support Krang and Shredder’s latest scheme, Teenage Mutant Ninja Turtles: Shredder’s Revenge finds the turtles battling through a breathless tour of iconic TMNT locations to thwart their nemeses’ most diabolical plan yet. Armed with shell-shocking new abilities built on a foundation of classic brawling mechanics, the gang are in for an exhilarating, Foot Clan-stomping romp leading them through the sewers and bustling boroughs of New York City all the way to Dimension X.",,,,1.0,,,,,[77],,,,,
260263,[114089],321784.0,1691337082,"[2729546, 2730083]",1694736000,[1],"[12, 31]",Sunbeam,[14],,[614074],"[1109407, 1109411, 1109414, 1109417, 1109418, 1109421, 1109424]","[29348, 96217, 106987, 113402, 28309, 115280, 28129, 103232, 81249, 103303]",sunbeam,"A garden-themed 2D RPG which tackles the struggle of problem-solving in an uncomfortable and unknown place. Solve and explore your way across this dark landscape to uncover the truth behind your visit, meeting a familiar face to keep you compay.","[268435468, 268435487]",1720163599,https://www.igdb.com/games/sunbeam,[571302],28dd78e5-aead-78da-47d3-0c04d5278590,"[745746, 745747]",0,,,,,,,,,,,,,,,,,,,,,,,,
265944,[165431],329382.0,1694321020,"[2741331, 3005270]",1694736000,[1],"[2, 13, 33]",Click For Cash: Cashed Out,[6],[5],[513483],"[1140809, 1140810, 1140811, 1140812]","[27378, 38967, 112078, 51528, 90965, 101573, 213069, 171226, 17613, 36346]",click-for-cash-cashed-out,"it's time to click till you're filthy rich... again!

Welcome to Click For Cash: Cashed Out, the best idle clicker game about yellow buttons since the original Click For Cash! This sequel is filled to the brim with new features, customization, and polish. In this game you click a button for cash (real original, I know), purchase a variety of upgrades to get more money, and unlock achievements to become the richest person in the universe! at least in the game...","[268435458, 268435469, 268435489, 536872984, 536887915]",1756979078,https://www.igdb.com/games/click-for-cash-cashed-out,"[580798, 580799]",df0edd33-ca5b-49c0-4d63-ef60d11f48e4,[795033],0,,[230718],"[2072, 17003]",,,,,[140298],[340],,[97639],,[8951],,,,,,,,,,,
288705,[164962],364961.0,1709154962,"[3011328, 2892565]",1694736000,[1],"[5, 8]",Ratchet & Clank: Premature Release,[6],"[1, 2, 4]",[568642],"[1250536, 1250535]","[57187, 78770, 105269, 55038, 68286, 107318, 103301, 113362, 12539, 10212]",ratchet-and-clank-premature-release--1,A vertical slice of an unofficial and unfinished PS2 era-styled Ratchet and Clank fangame that will likely never reach completion.,"[18, 268435461, 268435464, 536895036]",1756993378,https://www.igdb.com/games/ratchet-and-clank-premature-release--1,"[618013, 618014, 618015]",46d1e87d-2486-e302-a7f6-6da7efbc163a,"[915533, 915532]",0,,[255746],[24124],[18],,,,,[439],Ratchet and Clank are hired to investigate a water farm on Pokitaru.,[108046],,,,,,,,,,,,,
267147,[118161],335767.0,1695020186,"[2743349, 2743795]",1694736000,[1],"[10, 13, 14]",Car Parking Simulator 2024,[130],,[519829],"[1147315, 1147316, 1147317, 1147320, 1147318, 1147319]","[118871, 47161, 116667, 114285, 120126, 103218, 117855, 107196, 120487, 116136]",car-parking-simulator-2024,"Get ready to test your precision and skill behind the wheel in the most immersive parking simulator yet - Car Parking Simulator 2024! Dive into a world where every inch matters, and every corner poses a new challenge.","[1, 268435466, 268435469, 268435470]",1747279167,https://www.igdb.com/games/car-parking-simulator-2024,[785200],70c6e354-395c-1cab-1c88-a68e796d4342,[800918],0,"[154057, 153068, 153049]",,,[1],,,,,,,,,,,,,,[343524],,,,,,
265453,,330061.0,1694063336,[2740285],1694736000,[1],[13],Japanese Rural Life Adventure,"[39, 14]",[3],"[666669, 666670]","[1421158, 1421159, 1421160, 1421161, 1421162, 1421163]","[101573, 17613, 105264, 112754, 36346, 65827, 87485, 24620, 36269, 55590]",japanese-rural-life-adventure,"Experience countryside living in Japanese Rural Life Adventure. ""View the cherry blossoms in the spring, attend the festival in the summer, eat roasted sweet potatoes in the fall, hear the temple bell ring in winter, and then it's time for the first shrine visit of the New Year.""","[268435469, 536874095, 536920272]",1752909566,https://www.igdb.com/games/japanese-rural-life-adventure,"[579970, 579969, 579968]",79c2b8ea-1963-cd66-cb53-b9153d96aae2,"[792262, 1118914, 1118915, 1118916, 1118917, 1118918, 1118919, 1118920, 1118921, 1118922, 1118923, 1118924, 1118925, 1118926]",0,,[295875],"[3183, 49360]",,,,,,,,,[29818],,,,,,,,,,,,
264617,[116556],332789.0,1693816265,"[2738772, 2738459]",1694736000,"[1, 2]","[13, 14, 32]",Simple Snooker,[6],"[1, 7]",[516424],"[1133197, 1133198, 1133199, 1133200, 1133201]","[65827, 36269, 55590, 31515, 29348, 87975, 116582, 17130, 18623, 37419]",simple-snooker,"This is a two-player Snooker game, that runs on computer desktop or virtual reality device.","[268435469, 268435470, 268435488]",1758625832,https://www.igdb.com/games/simple-snooker,"[578772, 582309]",d3681dbb-98c1-8593-0cb9-3dba43d6d923,"[788063, 788064, 788065, 788066]",0,,,,,,,,,,,,,,,,,,,,,,,,
264569,[116508],331562.0,1693815552,"[2738672, 2738264]",1694736000,[1],"[10, 32]",Posthaste,[6],,[516492],"[1132864, 1132868, 1132872, 1132876, 1132878, 1132880]","[80382, 109292, 113895, 367478, 366421, 364153, 358437, 354661, 351471, 349376]",posthaste,An arcade rally game.,"[268435466, 268435488]",1760106553,https://www.igdb.com/games/posthaste,"[808586, 578721, 582355]",c7c16f46-c01b-4952-217d-6838429b6be4,[787857],0,,,,,,,,[185374],,,,,,,,,,,,,,,,
268560,[118884],337652.0,1695692187,[2867803],1694736000,[1],"[9, 13, 15]",Hentai Girls: Premium Edition,[130],,[532338],,"[17613, 112754, 36346, 65827, 24620, 36269, 55590, 31515, 17130, 18623]",hentai-girls-premium-edition,"In this bundle, you will have lots of fun with Yui and Etsuko - two of the girls from the main game.","[40, 268435465, 268435469, 268435471]",1747170751,https://www.igdb.com/games/hentai-girls-premium-edition,[769127],fb9bcec7-2569-6640-6f71-57bea81148be,,0,[154029],,,[40],251548.0,Premium Edition,,,,,,,,,,,,,,,,,,
235070,[98372],287645.0,1675701645,"[2662671, 2662674]",1694736000,[1],"[13, 31, 32]",Paranormal VHS,[6],[1],[522880],"[976287, 976288, 976289, 976290, 976286]","[111130, 55282, 29348, 13189, 87975, 27266, 25646, 25222, 79134, 109339]",paranormal-vhs,Paranormal VHS is a horror game that features a VHS tape-inspired aesthetic. The game's story revolves around a popular vlogger who spends a night in haunted locations in search of paranormal activity.,"[19, 268435469, 268435487, 268435488, 536874931, 536915541]",1758447479,https://www.igdb.com/games/paranormal-vhs,"[586474, 525615, 531103, 687102, 531102]",76118961-0836-71df-6c62-84f0c9498108,"[521883, 521884, 521885, 789342, 789343, 789344, 789345, 789346, 789347, 789348, 789349, 789350, 789351, 789352, 789353, 789354, 789355, 789356, 789357, 789358]",0,,[233532],"[4019, 44629]",[19],,,,,[982],"James is a vlogger of the channel Paranormal VHS, where he spends a night in some horrifying and abandoned locations where terrible events have happened. His equipment is just a VHS camera that allows him to record any paranormal activity.

His next vlog is to spend a night in the Crimson Hill Hospital that were rumours horrifying experiments were made on their patients and due to some recent mysterious events, the building is now abandoned and considered haunted.",[130977],,,,[22250],,,,,,,,,
241765,[104241],327002.0,1678855232,"[2684314, 2686460]",1694736000,[1],"[5, 8, 31, 32]",Project: Artificial Legacy Saga,"[6, 14]",[4],"[509571, 509572]","[1013350, 1013351, 1013352, 1013353, 1013354, 1013355]","[28070, 55038, 105269, 96217, 107318, 106987, 24426, 47823, 19164, 113360]",project-artificial-legacy-saga,"Embark on journey through the ""Project: Artificial Legacy Saga"" a four-part series, crafted to feel as if it was released across four console generations. Follow Kirana on her heroic journey, as she protects her family and her homeland from a mysterious evil force.","[1, 17, 18, 268435461, 268435464, 268435487, 268435488, 536871038]",1756993377,https://www.igdb.com/games/project-artificial-legacy-saga,"[537740, 537736, 537737, 537738, 537739, 537735]",58c6bc2f-b06a-b113-1b49-2c18bcd24ef2,[650989],0,,[207452],[126],"[1, 17, 18]",,,,,[439],"1000 years ago, humans were severed from their connection to the world's magic. Today Dr. Asher has created a device that will once again allow humans to re-tap into it. Code-named Project: Artificial Legacy, the device will allow its user access to different powers when combined with one of four crystals. But Evil forces from an unknown land have found out about the doctor's discovery and have kidnapped him. It’s now up to his young daughter Kirana to use his prototype device and fight her way through an underground labyrinth to rescued him.

Jump, Push objects out of your way, stop lavafalls, and create blocks out of thin air, all while avoiding dangerous creatures as you travel deep underground searching for the 4 keys that will unlock your path to rescue your father. Along the way find the 3 missing crystals to unlock the full potential of the device and send them back enemies back to the world they came from, In this NES style action game.","[99310, 99311, 99312]",,[8671],,,4.0,4.0,,,,,,,
222515,,355450.0,1666291722,,1694736000,"[1, 2]",[8],New Super Mario World 1: The Twelve Magic Orbs - Powered-Up,[19],[4],"[521878, 522629]","[1157341, 1157342, 1157343, 1157344]","[172687, 57187, 202255, 20342, 55173, 24426, 28070, 55190, 56033, 120184]",new-super-mario-world-1-the-twelve-magic-orbs-powered-up,A remake of New Super Mario World 1: The Twelve Magic Orbs which aims to polish the original hack by improving the level design and giving more replay value.,"[1, 268435464, 536872916, 536873467, 536887608]",1757172359,https://www.igdb.com/games/new-super-mario-world-1-the-twelve-magic-orbs-powered-up,[318852],c7aaf908-87f9-1058-6e0a-acd127b91108,[808787],5,,[282329],"[2004, 2555, 16696]",[1],,,1070.0,"[141441, 141442]",,Bowser has stolen the 12 magic orbs from Peach's castle! Mario must put his courage to test and face all sorts of minions in his way. Collect coins and power-ups and save the Mushroom Kingdom!,[76732],,[7009],,[21112],,,,,,,,,
192975,[69681],263021.0,1646382795,"[2272948, 2970036, 2242975]",1694736000,"[1, 2, 3]","[12, 13, 31, 32]",The Backrooms: Survival,"[6, 167, 130]",[1],"[516524, 516525, 630547, 677051, 677052]","[747703, 747705, 747684, 747681, 747688, 747692, 747695, 747698, 747699, 747701, 747702, 747704, 747706]","[26574, 109339, 25311, 111130, 35994, 96217, 29348, 106987, 26658, 89562]",the-backrooms-survival,"The Backrooms: Survival mixes survival horror with roguelike elements. Explore randomly generated levels with different items and entities while trying to maintain your thirst, hunger, and sanity.","[1, 19, 21, 268435468, 268435469, 268435487, 268435488, 536873092]",1760507161,https://www.igdb.com/games/the-backrooms-survival,"[770266, 770269, 267807, 485506, 665040, 582372]",d8f19732-69a7-8d64-adc0-d5332afc4c24,"[372466, 372467, 372468]",0,"[194812, 185125, 185191]",[299645],[2180],"[1, 19, 21]",,,,,,,,,,,,,,,,,,,,
267084,,,1695016429,[2742843],1694736000,[1],"[31, 32]",Quantum Tripper: Math,"[3, 6, 14]",,"[693854, 693852, 693853]","[1146876, 1146877]","[111130, 96217, 113895, 106987, 28309, 25646, 87622, 80916, 68271, 30245]",quantum-tripper-math,"Purchasing this DLC enables the Math map to be fully playable.
When computational advancements render human sapience obsolete.","[1, 268435487, 268435488]",1737615303,https://www.igdb.com/games/quantum-tripper-math,"[582645, 582646]",54156727-b17c-a23b-4c1b-62d59f02a46f,"[800432, 800433, 800434, 800435, 800436, 800437, 800438, 800439]",1,,,,[1],,,202619.0,,,,,,,,,,,,,,,,,
266058,[117521],337628.0,1694414908,"[2741480, 2745323, 2745264]",1694736000,,"[9, 33]",Princess Bubble Story,[130],,[532299],"[1141438, 1141439, 1141440, 1141441, 1141442, 1141443]","[25905, 90788, 56033, 119207, 60044, 25646, 87728, 43367, 87170, 96452]",princess-bubble-story,Bubble puzzler full of magic!,"[1, 40, 268435465, 268435489]",1760840125,https://www.igdb.com/games/princess-bubble-story,[759930],974e9240-f051-8f7d-9d73-34c859075614,[795539],0,"[154093, 153839, 152253]",,,"[1, 40]",,,,,,,,"[30168, 30189]",,,,,,"[280596, 350850, 342474]",,,,,,
221164,[89591],396898.0,1665341586,"[2718705, 2610442, 2974031, 2896372, 2610142, 2971627]",1694736000,"[1, 2, 3]","[8, 9, 31, 32, 33]",Boti: Byteland Overclocked,"[169, 48, 6, 167, 49, 130]",[2],"[503397, 679065, 679066, 679067, 679068, 679069]","[1114138, 1114139, 1114140, 1114137, 1114141, 1114143, 1114142, 1114144, 1114145, 1114146]","[28070, 56033, 20342, 24426, 55173, 55190, 110503, 89597, 25646, 25311]",boti-byteland-overclocked,"Jump, Dash, Collect! Play solo and with your friends and loved ones! Explore this cute 3D platformer where you play as Boti, a brave and adorable data bot. Join Boti on an adventure to save the cyber-world of Byteland from bugs and viruses!","[1, 18, 268435464, 268435465, 268435487, 268435488, 268435489, 536871162, 536871487, 536872116, 536910113]",1760681426,https://www.igdb.com/games/boti-byteland-overclocked,"[528777, 786762, 786763, 786765, 562500, 562501, 572864, 572865, 317032, 562503, 562502, 674584]",f0d03622-7ac6-d701-15d0-ad05e4a38342,"[298231, 298232, 298233, 298234, 298235, 298237, 298236, 298238, 298239, 298240, 298241, 298242, 298243, 298246, 298245, 298247, 298244, 777128, 777129, 721134, 855672, 1089413, 1165245]",0,"[145084, 145087, 145085, 145086, 196692, 201245, 201244, 201246]","[300157, 300158]","[250, 575, 1204, 39201]","[1, 18]",,,,[154907],[982],"Dive into Byteland as Boti, a brave and adorable data bot that sets out to save the cyber-landscape from bugs and viruses! Explore the secrets of this robot-run world together with your two floating companions, One & Zero. You can even invite a friend or family member for some co-op fun!",[95841],,,1.0,[22284],,,,,,,,,"[327814, 285112, 274591]"
