id,company,developer,game,porting,publisher,supporting
350705,69709,True,346890,False,True,False
350700,38423,True,340143,False,False,False
351821,69949,True,351445,False,True,False
351912,69963,True,347796,False,True,False
352001,21882,True,346350,False,True,False
352059,51808,True,347755,False,True,False
352628,9005,False,345095,False,True,False
352629,30440,True,345095,False,False,False
353138,67305,True,349025,False,True,False
353207,65290,True,359694,False,True,False
353506,64745,True,350244,False,True,False
354781,70670,True,346644,False,True,False
354782,70671,True,346644,False,True,False
355029,41824,True,342308,False,True,False
353344,6317,True,357069,False,False,False
355110,70751,False,357069,False,True,False
355670,38359,True,345790,False,True,False
355671,9005,False,345790,False,True,False
353723,54074,True,346897,False,True,False
356869,28926,True,358217,False,False,False
296022,59731,True,322477,False,False,False
303402,60546,True,326873,False,True,False
301156,6553,True,327136,False,True,False
273857,55821,True,307212,False,True,False
297997,12155,True,296651,False,True,False
301248,60675,True,327181,False,True,False
301241,60636,True,327173,False,True,False
297189,59410,True,321492,False,True,False
298168,47317,True,321254,False,False,False
298167,35925,False,321254,False,True,False
298261,1097,True,324574,False,True,False
304236,61027,True,328603,False,True,False
298228,55057,False,298346,False,True,False
301237,60669,True,327170,False,True,False
298756,31685,True,324888,False,True,False
297672,40952,True,323940,False,False,False
298824,17807,True,324924,False,True,False
301246,60674,True,327178,False,True,False
298852,51805,True,324941,False,True,False
298534,25046,True,324744,False,True,False
302601,48823,True,327755,False,True,False
302692,1996,False,327755,False,True,True
301255,60680,True,327191,False,True,False
299025,13189,False,325173,False,True,False
303173,60888,True,327912,False,False,False
299141,9312,True,325276,False,True,False
272110,55559,True,306740,False,True,False
299234,29843,True,325332,False,True,False
299243,60352,True,325342,False,True,False
299249,45846,True,325356,False,True,False
332859,65523,True,322835,False,True,False
299389,58429,True,310855,False,True,False
335231,66387,True,334502,False,True,False
272370,1018,True,306829,False,True,False
273136,55707,True,307039,False,True,False
336460,49533,False,293883,False,True,False
299711,37346,False,325837,False,True,False
260537,53819,False,294633,False,True,False
